id	motif	correlation	p-val
MA0474.1	Erg	-0.025073949843645735	0.4894927304831598
MA1544.1	OVOL1	-0.06406925310939537	0.9667201676753036
MA0131.1	HINFP	-0.031144588842988333	0.6754610333993689
MA0738.1	HIC2	-0.015262301087379478	0.2693746938084389
MA0028.1	ELK1	0.0006295038461685611	0.013647123620465808
MA1464.1	ARNT2	-0.019002598967403174	0.3221497892295053
MA0488.1	JUN	0.07986392857879467	0.9274178750852737
MA0744.2	SCRT2	0.005364036520943144	0.09914209020478627
MA1604.1	Ebf2	-0.0014998001307251513	0.018853890199863797
MA0823.1	HEY1	-0.0068375266753135724	0.10856148846946724
MA0600.2	RFX2	-0.00021367085445671963	0.0017103699047413543
MA0105.4	NFKB1	-0.0031647086208687818	0.028332348794068582
MA0105.2	NFKB1	0.022741210783832125	0.2593692845769009
MA0826.1	OLIG1	-0.0770735899172737	1.1069518071908937
MA1101.1	BACH2	-0.010915292774327316	0.1586511594046622
MA0463.1	Bcl6	-0.039477696180342844	0.6730873324056093
MA0620.2	MITF	-0.02286886555003064	0.2400231358915385
MA0522.3	TCF3	-0.008102002233266582	0.16877649400095773
MA1656.1	ZNF449	-0.059054339200256274	1.1058924798607124
MA0837.1	CEBPE	-0.04369267809390905	0.6394588909140014
MA0786.1	POU3F1	-0.006574152916670117	0.06735195516562717
MA0657.1	KLF13	-0.028428850490600524	0.29202038863338575
MA1514.1	KLF17	-0.017162722064647022	0.1792982591139099
MA0106.3	TP53	-0.0018314499408006346	0.015169046233232602
MA0714.1	PITX3	0.09427542138099942	1.859242591184744
MA0103.2	ZEB1	-0.004331220850348695	0.09884524945373155
MA0809.2	TEAD4	0.11177061724662765	1.3274912396701657
MA0713.1	PHOX2A	0.014312808796763419	0.1516608824018545
MA0785.1	POU2F1	0.014313291197642365	0.14885533319698402
MA0125.1	Nobox	0.016737972915172435	0.1916097271577632
MA0475.1	FLI1	-0.01032368988543763	0.18234774722370087
MA1475.1	CREB3L4(var.2)	-0.0017095593698320069	0.016902663483620836
MA0124.2	Nkx3-1	-0.08855223244428499	3.070099871200301
MA0038.1	Gfi1	0.00892439258098592	0.14137330121588937
MA0592.1	ESRRA	-0.026180935496464875	0.5208940297892934
MA1114.1	PBX3	0.002997181177139389	0.04432741697298617
MA0879.1	Dlx1	0.03425121629238072	0.49919551478007546
MA0884.1	DUXA	-0.02144657959043987	0.28357335598423294
MA0903.1	HOXB3	-0.026824709415435636	0.48662983294635653
MA0080.3	Spi1	0.005360129132867069	0.06919597203564957
MA0857.1	Rarb	-0.01637997751729585	0.287257769359023
MA1588.1	ZNF136	0.44769299102200705	6.742993629714139
MA0635.1	BARHL2	-0.02539485049247756	0.5342370625410847
MA1536.1	NR2C2(var.2)	-0.04817638599872504	1.8521975792957164
MA0516.1	SP2	-0.039133203171193454	0.5664632066325982
MA0159.1	RARA::RXRA	-0.05917289268597872	1.1389060606071468
MA0719.1	RHOXF1	0.011750900983809955	0.15662678817203074
MA0632.1	Tcfl5	-0.01712361404299758	0.6065909630839202
MA0474.2	ERG	0.010733849346637927	0.1599266027986947
MA0523.1	TCF7L2	-0.003835181370377387	0.05909519635890365
MA0065.2	Pparg::Rxra	-0.010423036813736249	0.1814326697324161
MA0115.1	NR1H2::RXRA	-0.02003209069371188	0.35781929490941394
MA0688.1	TBX2	0.0077464646100999165	0.14407464014570925
MA0592.3	ESRRA	-0.07388358561694464	2.3175389712023025
MA0504.1	NR2C2	0.007897582665784216	0.10684132421636158
MA0914.1	ISL2	-0.062074779391288644	2.64139988479761
MA0083.1	SRF	0.08585177552886233	0.8208228919704095
MA0140.1	Tal1::Gata1	-0.03076922568678797	0.5139223977656355
MA1485.1	FERD3L	0.005259770961478293	0.0742019987943245
MA0644.1	ESX1	-0.014435815334319944	0.202834485222157
MA1571.1	TGIF2LX	0.010475612187758193	0.13727772347052294
MA0081.1	SPIB	-0.04465686297416768	2.061938852512358
MA0701.2	LHX9	-0.08606297014653662	1.775956203454703
MA1623.1	Stat2	-0.016484638214111103	0.6864929325866117
MA0154.1	EBF1	-0.02484376323223143	0.4280088101861293
MA0083.2	SRF	0.09811607288382808	1.0609519466029949
MA0804.1	TBX19	-0.025974074751139022	0.3960961601421107
MA1606.1	Foxf1	0.028420906186103958	0.5331225775009857
MA0039.2	Klf4	-0.023744376532733792	0.2754056503091885
MA1548.1	PLAGL2	-0.04265072552859852	0.8710181731646132
MA0863.1	MTF1	-0.018048682663589194	0.2784052963008025
MA1581.1	ZBTB6	-0.045877707168459424	1.3862576529975865
MA0497.1	MEF2C	0.1379834480434658	2.1380211793413735
MA0141.1	Esrrb	-0.05102822773158587	1.3927817162115794
MA0850.1	FOXP3	0.010381409883499273	0.2061089827129282
MA0753.2	ZNF740	0.004030347462103438	0.03157048354968083
MA0076.2	ELK4	-0.0018311108946801222	0.03460145375644288
MA0646.1	GCM1	-0.030792912971228725	0.49700637272953163
MA0893.1	GSX2	-0.018885518670082188	0.3396618986860431
MA0667.1	MYF6	0.015123274944723068	0.26454735725147105
MA0854.1	Alx1	-0.06244453167170388	1.0639468249410937
MA0691.1	TFAP4	0.014613004318438335	0.21648252199151058
MA1650.1	ZBTB14	-0.07930228547681924	2.819390572507833
MA0057.1	MZF1(var.2)	0.1667741271257396	4.4991766453454325
MA0510.2	RFX5	0.0017861912399530612	0.014450990206148474
MA0091.1	TAL1::TCF3	-0.029166407250799005	0.4617367832728365
MA0702.2	LMX1A	-0.018852662459016366	0.20413381255072272
MA0594.1	Hoxa9	0.10086173710972123	1.8186301055787069
MA0463.2	BCL6	-0.026652178949443196	0.3529003776828222
MA0039.4	KLF4	-0.00023307773470856224	0.0023031816285023843
MA0896.1	Hmx1	0.0491890793405469	0.6693499071863525
MA0062.1	GABPA	-0.03918398848176045	0.9667916876643077
MA0633.1	Twist2	-0.0960226592691629	2.4762981790110676
MA0088.2	ZNF143	0.3554329658877167	4.966003734375819
MA1155.1	ZSCAN4	-0.0002543194373138864	0.002534465570293805
MA0675.1	NKX6-2	0.003640318632125479	0.04362775515863313
MA0137.1	STAT1	-0.029495863205055286	0.9934278793090293
MA0723.1	VAX2	-0.05180181276798136	1.1781173604933894
MA0841.1	NFE2	0.0007947474410757389	0.007628949437438053
MA1149.1	RARA::RXRG	-0.052365281876176256	1.0140904986987012
MA1646.1	OSR2	-0.023533983767032692	0.6522550306059507
MA0502.2	NFYB	-0.05328272606059886	1.3127900651543687
MA0528.1	ZNF263	0.058626414767640925	1.0298810628375343
MA1154.1	ZNF282	0.40612171446718065	7.263977370558528
MA0739.1	Hic1	-0.01807219779491451	0.2487312756374075
MA0124.1	NKX3-1	0.03609670600295127	0.524236537516942
MA0838.1	CEBPG	0.025268636628984438	0.24014374927888238
MA0466.1	CEBPB	0.10789316188543908	1.5664767934585406
MA0672.1	NKX2-3	-0.0754895407110463	3.890125014804586
MA0686.1	SPDEF	0.06568596086651034	1.1014651397107005
MA0746.2	SP3	-0.00018919618055224425	0.0016121300038592042
MA1638.1	HAND2	-0.026667658507823846	0.62309699845124
MA0598.2	EHF	-0.0374829428941008	0.7947168634093222
MA0156.2	FEV	0.01494374227523782	0.223814813626632
MA0897.1	Hmx2	0.057311862573957775	0.7801227166295712
MA0472.2	EGR2	-0.04612663705646918	1.4098460049397858
MA0147.2	Myc	-0.046363701336087054	1.3645741804368545
MA0612.2	EMX1	-0.06620589947700586	1.1505503829131443
MA0099.2	FOS::JUN	-0.04811685878038365	2.1148858628888725
MA1147.1	NR4A2::RXRA	-0.013520736832171767	0.2380636859340726
MA1589.1	ZNF140	0.032385957594961406	0.4255220792536879
MA0769.1	Tcf7	-0.005057479970157191	0.05939473310227124
MA0629.1	Rhox11	0.01991753581166324	0.22479250627931127
MA0827.1	OLIG3	-0.0645170412957662	1.1451714008290284
MA0080.2	SPI1	0.006628909587860065	0.10446919358777605
MA1496.1	HOXA4	-0.06398536837100863	1.5190464118921683
MA0018.2	CREB1	-0.05157301926612772	1.1926460137995822
MA1500.1	HOXB6	-0.030214920759200858	0.6071623997780904
