id	motif	5% stats	Median stats	95% stats	5% p-val	Median p-val	95% p-val
MA1120.1	SOX13	113161.725	131579.5	148399.55	-1.7101045535773673	-0.34974195067294295	0.4930061452349179
MA0092.1	Hand1::Tcf3	79986.54999999999	93558.5	107678.09999999999	-2.883488141641279	-0.7964904893722425	-0.018101488926955324
MA0147.1	Myc	141117.525	163025.0	180659.025	-0.7885205106605723	-0.11734468949489782	1.2246487985674934
MA0662.1	MIXL1	70800.925	83371.5	93654.84999999999	-1.516975068865213	-0.24511412664791135	0.5123909450185284
MA0018.3	CREB1	108397.675	125087.0	142286.0	-0.025759216197131764	1.0526326755287039	3.382581382825337
MA0830.2	TCF4	131711.275	150198.0	170836.69999999998	-11.748693775380678	-7.39746539953278	-3.8926381812707924
MA0833.2	ATF4	149942.15	171855.0	192226.47499999998	0.34017176454788955	1.7523979672176753	4.2778975338603376
MA1467.1	ATOH1(var.2)	94373.45	109843.0	124282.84999999999	-1.8291089364499373	-0.3553503132431345	0.4402698814470756
MA0052.3	MEF2A	107091.625	123668.0	140138.05	-0.3638444547822165	0.6983592137108439	2.43311024659796
MA0058.3	MAX	127342.7	146853.0	163234.57499999998	-0.5078018542783072	0.3056556650264826	1.6135683844509079
MA0143.2	Sox2	150988.225	171635.5	194004.05000000002	-2.6387639645722185	-0.7458853946960002	0.06404797137205735
MA0038.2	GFI1	122848.07500000001	141960.5	159886.775	-0.3415491402112984	0.52924054359848	2.1342507287071615
MA0112.1	ESR1	168914.5	193559.0	218408.65	-3.2981800324376858	-1.177587392620646	0.00501557622055667
MA0681.2	PHOX2B	141090.0	164573.0	178669.75	-1.16758847550414	-0.07120487903722951	0.8305330428402965
MA0018.4	CREB1	116419.47499999999	135025.0	151030.94999999998	-0.5598648536307979	0.36733815245375084	1.8541200382456342
MA1110.1	NR1H4	97705.975	114948.0	127637.22499999999	-1.161944725849332	-0.11339384762975752	0.8408184426285474
MA1151.1	RORC	121820.22499999999	141530.0	156904.7	-0.6680460988955661	0.12521572827383973	1.2913864576680127
MA0114.3	Hnf4a	169774.19999999998	192982.5	215798.65	-3.0148034969450164	-0.9431842363900144	-0.014901608032679559
MA0822.1	HES7	114952.05	132343.5	151074.4	0.0788385685363524	1.0200575770837628	3.013880331561042
MA1127.1	FOSB::JUN	111651.75	128897.0	146341.0	1.3453280952445725	3.6957699340335624	6.97647717272469
MA1642.1	NEUROG2(var.2)	125342.675	143842.0	160846.825	-1.6888954121858937	0.27083125210265646	0.7750679822301209
MA1107.2	KLF9	218784.025	248408.0	272923.5	-0.38325749058883457	0.3383731650489262	1.6123318175225143
MA0777.1	MYBL2	194442.025	220622.0	246458.05	-2.75433956447305	-0.9094565889920881	-0.03211483308958332
MA0063.1	Nkx2-5	46779.125	57554.5	64426.625	-0.9710678407335396	-0.019273566266573186	0.9308031195724513
MA1575.1	THRB(var.2)	223716.4	256925.5	277915.3	-0.9735079302732893	0.03406154225864358	1.0017640290157594
MA0806.1	TBX4	69508.04999999999	81140.5	94281.05	-3.7951044535461715	-1.3997006154231602	-0.09447559148994551
MA0908.1	HOXD11	87715.85	102941.5	116714.225	-2.5875774993265916	-0.7239696268963136	0.12778704099013488
MA1620.1	Ptf1a(var.3)	114053.90000000001	130739.5	149197.22499999998	-8.008410650020341	-4.1467575299538355	-1.7303950030691144
MA0495.1	MAFF	207243.35	238276.5	259323.525	-0.8459435065661911	0.11174937072207504	1.185869185577576
MA0476.1	FOS	79499.27500000001	93237.0	107648.79999999999	3.5995709121355937	6.899513753181721	11.369059965054321
MA0674.1	NKX6-1	51634.7	62898.5	70863.04999999999	-0.7430858941807261	-0.08457293580949733	1.2625767148006122
MA0791.1	POU4F3	165780.82499999998	189194.5	212234.77500000002	0.9347465835978003	2.8207132997980913	5.771917172837085
MA1622.1	Smad2::Smad3	123964.625	143274.0	163325.6	4.5011846137407145	8.409748282271638	13.003836232022916
MA0606.1	NFAT5	104085.1	120782.5	136530.025	-2.018151624910223	-0.49282611165114376	0.25236977984734404
MA0760.1	ERF	65961.8	78394.0	91994.72499999999	50.83656228823271	60.372269545990996	69.81116275383471
MA0072.1	RORA(var.2)	133264.9	154335.5	169816.65	-1.5214596118999062	-0.25946363950343904	0.642258030122793
MA1545.1	OVOL2	204929.19999999998	233799.0	255022.775	-1.5786278402858143	-0.220117515154915	0.5746618861372135
MA1513.1	KLF15	129449.4	150201.0	168683.27500000002	-2.1118507649420826	-0.4973691136817807	0.32535918465783886
MA0157.2	FOXO3	63977.0	77379.5	86098.35	-1.1212598895610335	-0.03036557515957483	0.9500850065121397
MA1634.1	BATF	75820.35	89093.0	102273.5	5.44839162683157	9.455274204732394	14.227752874896188
MA0840.1	Creb5	118991.2	137453.5	155292.94999999998	1.110962348877619	3.036935957762491	6.108759068248134
MA0699.1	LBX2	67683.175	80527.0	91651.6	-1.9447024959772103	-0.40380552977824646	0.35903657015415374
MA0493.1	Klf1	114222.70000000001	131142.0	149504.975	-0.04323090381319291	0.83146697944979	2.6733210412576756
MA0483.1	Gfi1b	87996.55	104002.5	118785.45	0.0464195188751333	0.9696765045693807	2.854168784583566
MA0751.1	ZIC4	191543.675	217917.0	245374.6	-2.597148570876084	-0.7280496157072842	0.04664696623523092
MA0499.1	Myod1	126027.09999999999	145211.5	165611.875	-2.8871118714514634	-0.9594946258457242	0.009542208265235969
MA0158.1	HOXA5	73878.72499999999	87088.0	99358.57499999998	-2.2544307965205252	-0.5405453019748646	0.3851834017506496
MA1129.1	FOSL1::JUN(var.2)	103417.65000000001	120325.5	137068.075	0.1982326584226789	1.529601288601661	3.8821847555799414
MA0642.1	EN2	82075.775	97929.0	110338.97499999999	-1.566376604185903	-0.2551466181229058	0.4550345866037809
MA0060.2	NFYA	218423.275	247248.5	275108.75	-2.082196636160709	-0.4801420935430958	0.19809077209543943
MA0603.1	Arntl	127202.92499999999	146789.5	164706.5	-0.8402371555789248	-0.45611848141709804	1.9704620397111556
MA0907.1	HOXC13	105269.025	123569.5	136624.2	-1.4528475528248894	-0.16987958605417666	0.7187093521290056
MA0164.1	Nr2e3	27966.524999999998	35276.5	41225.45	-1.4109649440153444	-0.13504297035478716	0.679192879754638
MA0093.3	USF1	148295.425	169508.0	189812.37499999997	-0.556114945949739	0.8014098066725134	2.677905673002943
MA0593.1	FOXP2	98952.15000000001	114937.5	127764.625	-1.392026039763277	0.237520305044484	0.6482934783735469
MA1592.1	ZNF274	194078.02500000002	221336.5	243512.84999999998	-0.17590871510341347	0.22721661304890145	1.5519610054179647
MA0697.1	ZIC3	191911.725	217813.0	243104.8	-2.2423867789855247	-0.5393496875561012	0.1339781698929157
MA0113.1	NR3C1	224563.92500000002	254309.0	283457.775	-0.2765215094841763	1.085849423085636	3.2253017307648286
MA0145.2	Tcfcp2l1	141305.05000000002	162937.0	181525.0	-1.8315824297409242	-0.36771744459024885	-0.017295239623833423
MA0648.1	GSC	88222.3	103176.0	118826.925	-3.749383988951875	-1.4347633402805822	0.9425333222845497
MA0717.1	RAX2	51862.4	63551.5	70319.0	-1.164776872348434	-0.06593828795283797	0.7974988945293899
MA0592.2	Esrra	92345.775	107456.5	122899.55	-2.571346219623717	-0.7674491673949606	-0.07249022239512815
MA0776.1	MYBL1	155392.925	178767.5	196484.575	-0.7033168231687525	-0.16474709898948403	1.4333289505521807
MA1647.1	PRDM4	116213.425	134267.0	153545.275	0.05268893391571696	1.0006493234556064	2.9681538895002784
MA1112.2	NR4A1	117163.55	136782.5	148419.80000000002	-0.9646257545227668	-0.018396016369853847	1.0107164726640987
MA0117.2	Mafb	120978.025	140952.5	159406.25	-0.05349591560469757	1.4392706126681858	3.8891173173889366
MA0889.1	GBX1	80213.475	94959.5	105585.525	-1.6600817047170997	-0.27774173973604205	0.5958458336123368
MA0114.2	HNF4A	150899.4	177019.0	193609.0	-1.0762344102414392	0.06698641970810708	0.8227248634773235
MA1585.1	ZKSCAN1	106147.225	122426.0	140453.8	-2.7263946928340457	-0.7749140302505496	-0.009691452906713686
MA1517.1	KLF6	126914.40000000001	147968.5	161723.05	-1.0114187162230392	-0.025937312155444984	0.8781480847952794
MA1494.1	HNF4A(var.2)	157328.725	183733.0	198582.55	-1.0523366615035865	-0.00449271164468037	0.949019059427352
MA0756.1	ONECUT2	142611.55	163244.5	184589.12499999997	-3.908113521869342	-1.6586829303049409	-0.3059154324651918
MA1143.1	FOSL1::JUND(var.2)	99547.55	115811.5	132657.1	0.8714820327289985	2.694649128477146	5.412964919299269
MA0869.1	Sox11	114646.8	133327.5	150580.05	-2.364779464109137	-0.5942746518635038	0.5898698940666246
MA0047.1	Foxa2	109479.79999999999	127007.5	142885.65	-1.697685575322498	-0.3431883561978131	0.3807277490346869
MA0864.2	E2F2	247230.975	278043.5	302912.15	-1.54680487871982	-0.2480344222214553	0.5701304007841015
MA0517.1	STAT1::STAT2	189349.05000000002	217042.5	245167.84999999998	8.26459662872512	12.949591660867945	18.55541904838326
MA0600.1	RFX2	211708.80000000002	238337.0	265127.425	-3.5323744605484473	-1.323254638981929	0.37576012966613354
MA1637.1	EBF3	120885.95	138882.0	156540.525	-2.3626328735123403	-0.6717888073985098	0.35189976098715114
MA0080.1	SPI1	8864.325	11793.5	15003.399999999998	44.37575577251605	51.030872585959116	57.95996063704456
MA0088.1	znf143	269350.35	301582.0	333094.925	-0.1728875853133756	0.6646941575966379	2.31692418340201
MA0496.3	MAFK	143260.825	163131.0	184355.65	1.3816159781221538	3.499529244063224	6.836905373302629
MA0664.1	MLXIPL	149625.475	172920.5	188332.325	-0.7951462943969054	-0.03958657256854073	1.019375860282609
MA0874.1	Arx	167850.25	190964.5	213113.275	-0.01184435515012916	0.7893457283238747	2.7214260929308445
MA0880.1	Dlx3	57335.15	69478.5	76442.7	-1.0542469350920016	-0.00855412601835634	0.9189815309274589
MA0014.1	Pax5	272292.85	307551.0	338141.575	-0.26468470944353956	0.5944540685508478	2.5494584586147115
MA0105.1	NFKB1	99847.47499999999	116560.5	132581.75	0.028488238342485997	0.7861864810648282	2.6546927677926218
MA1562.1	SOX14	103718.275	120305.0	135298.9	-1.7714312867134205	-0.3887935963041519	0.4411661797017261
MA0732.1	EGR3	208352.325	239670.0	258087.7	-1.0094590586248449	-0.0073045939669404624	0.9881285406867927
MA0516.2	SP2	244076.775	277927.5	299834.275	-0.5767820721642706	0.1512794573671863	1.3189512173047253
MA0151.1	Arid3a	18430.0	23117.5	28332.449999999997	-3.8416643561496446	-1.4203278329860893	-0.14485984806645977
MA0659.2	MAFG	161227.2	186151.0	209344.69999999998	-0.3478526882724132	1.0892563694865036	3.2423384675809412
MA0703.1	LMX1B	46589.475	55917.5	64623.649999999994	-2.2367002016703457	-0.584246715568992	0.13326098333348305
MA0525.2	TP63	165515.15	188869.0	208038.57499999998	-0.4227486331181697	0.260351511998813	1.5538420202338197
MA0014.2	PAX5	252138.8	282442.5	314641.55	0.09971853548385644	1.4758929311677491	3.7513471279825925
MA1631.1	ASCL1(var.2)	135833.775	155400.0	177612.225	-8.065747048060082	-4.34259270172695	-1.806258103646626
MA0490.1	JUNB	86457.375	101516.5	116831.275	3.5478046497005593	6.756413742021126	10.908990679729092
MA1537.1	NR2F1(var.2)	176902.05000000002	202848.0	220066.9	-0.7559543137711554	0.15490851583666462	1.3382192574565135
MA0712.2	OTX2	110741.2	127800.5	145733.425	-4.768768360926567	-2.1048357978018237	0.24453572514724833
MA1476.1	DLX5	53498.649999999994	65419.0	73563.84999999999	-0.9396346416876329	-0.026093853338862848	0.9154365904814988
MA0143.1	Sox2	152570.0	174271.5	197524.625	-2.618097517069636	-0.727120127036432	0.04552646427513021
MA0845.1	FOXB1	97253.3	112441.0	127486.05	0.023981691090089796	0.9089319083640373	2.7531296124106612
MA1123.2	TWIST1	118258.425	136236.0	152909.75	-0.32755498170370023	0.4303250809860438	2.0078527310451655
MA0090.2	TEAD1	115757.59999999999	133686.0	152549.275	-4.617947408455999	-1.9784875665335238	-0.3479005671376461
MA0076.1	ELK4	53844.125	64156.5	75392.275	21.63437631880288	28.114358522696072	35.49296129047008
MA1567.1	TBX6	110937.8	127970.5	145055.57499999998	-3.078035831232558	-0.984317107047203	0.29492263355395865
MA1146.1	NR1H4::RXRA	198585.725	228043.5	248453.55	-1.490048206382655	0.19391165888433537	0.6385322256777037
MA0066.1	PPARG	266717.825	304650.0	329417.275	-1.0902005503822907	0.029785106672036956	1.029755602461938
MA0111.1	Spz1	111204.8	128567.5	148123.05	0.4644921786889966	2.089773508623658	4.609007701410249
MA0623.1	Neurog1	88572.8	102787.5	118170.34999999999	0.09970795939867061	1.1347897454135585	3.141410831413124
MA0148.4	FOXA1	127174.67499999999	147455.5	161402.45	-0.9446487279312172	-0.08219940275478207	1.1551386467260165
MA0084.1	SRY	72144.05	85533.0	96216.225	-1.5158981280659933	-0.22764233718568447	0.5462181072302597
MA0873.1	HOXD12	107547.45000000001	124803.5	139476.0	-1.5703587717069403	-0.2818109549442976	0.6480147503393
MA0046.1	HNF1A	142086.2	163942.5	180647.34999999998	-1.2142734560370982	-0.11018081110311048	0.7417916155716984
MA0641.1	ELF4	113318.40000000001	130655.5	150149.6	49.45980131654136	58.16774160209556	68.19478949143678
MA0865.1	E2F8	126154.425	144934.5	163056.025	-2.6609950969870955	-0.8459032942029951	0.20137162020156968
MA0136.2	ELF5	72769.725	87111.0	101336.72499999999	74.03664811398421	83.22739772112084	94.10734439167709
MA0782.2	PKNOX1	155000.375	176427.5	195865.625	-0.637166360483765	-0.23870435973616178	1.5859415108735315
MA0080.4	SPI1	84591.85	99267.5	114835.07499999997	99.2454374115838	110.09463951771383	121.03174910347128
MA0821.1	HES5	137243.425	157392.0	177587.52499999997	-0.12694998297368035	1.0189834821022297	3.1922541944745255
MA0481.2	FOXP1	126921.2	144893.5	162032.925	-1.4739391517439244	-0.24553763875428933	0.5012444066961371
MA0768.1	LEF1	175968.175	201623.5	221606.0	-1.1382878593616292	-0.0744012942175824	0.869970813813505
MA1507.1	HOXD4	47576.625	57897.5	65357.174999999996	-1.1499491385510197	-0.06604578596569169	0.640896331815597
MA1561.1	SOX12	119828.875	141006.0	154511.725	-1.101423803349674	-0.05767934276157796	0.822543655951103
MA0486.1	HSF1	177812.84999999998	204089.0	223940.525	-1.287455177679408	-0.13531242161762155	0.7099599586626801
MA0782.1	PKNOX1	116818.84999999999	133371.0	150674.32499999998	-2.0225485665004688	-0.5049091648897424	0.43401046393483383
MA0513.1	SMAD2::SMAD3::SMAD4	150769.92500000002	174046.0	192431.725	-0.5526067698079188	0.26069242225163597	1.5029678024891693
MA0668.1	NEUROD2	101553.075	118348.5	132166.75	-0.6011904046444914	-0.23590449222276805	1.6392458155553953
MA0912.2	HOXD3	47862.9	58409.0	64730.174999999996	-0.8847878865581131	-0.032188718644170666	1.0059627167264587
MA0901.2	HOXB13	133985.975	155095.0	175410.9	-2.4810612521146926	-0.7686293110367928	0.31489920448143743
MA0851.1	Foxj3	178798.275	207779.5	227592.975	-1.0444430032821237	0.017068686495762254	1.010737404343652
MA0007.2	AR	168405.55000000002	191961.5	219484.0	0.709280137534491	2.7796500841638867	5.607318413426711
MA1547.1	PITX2	52658.7	62534.5	74061.62499999999	-8.742257191638389	-5.138392080336005	-2.295088907312595
MA0701.1	LHX9	56077.0	67412.5	76349.40000000001	-1.3754592423726342	-0.19362176214028598	0.600989120225694
MA0073.1	RREB1	210769.09999999998	238511.0	268409.67499999993	-2.7763083759347036	-0.8703440301786316	0.28344725614222116
MA0047.2	Foxa2	101409.7	118051.0	132730.125	-0.5639938527161289	0.23164019611771336	1.5393106360121918
MA1579.1	ZBTB26	129886.57500000001	150115.5	167268.49999999997	-1.506183372021646	0.22444255400679447	0.804243139305146
MA1627.1	Wt1	195784.2	222053.5	248923.32499999998	0.5131327717379652	2.1359138799063775	4.837913860564849
MA0788.1	POU3F3	121270.025	140996.5	155516.475	-1.4410827686869374	0.1949164480014978	0.7368166611436235
MA1530.1	NKX6-3	73308.77500000001	85548.0	98594.425	-0.0007021575977841978	0.6026823055360311	2.2731336967527023
MA0677.1	Nr2f6	153032.19999999998	177402.5	198168.325	-0.6057388800819259	-0.25900439020870347	1.7711424974298795
MA1639.1	MEIS1(var.2)	124140.675	144942.0	159268.625	-1.2233263892889963	-0.07182887385449795	0.7451551037476656
MA1489.1	FOXN3	7381.424999999999	9826.5	12085.15	-0.6132274636957832	0.22315869630664392	1.4217362192760825
MA0609.2	CREM	185903.47499999998	210517.5	233780.675	-0.20053743082215278	0.574429985826486	2.1644679258152983
MA0521.1	Tcf12	95348.875	110398.0	125394.22499999996	-3.082458407115981	-1.088946690671891	0.015983620591642416
MA1472.1	BHLHA15(var.2)	87220.02500000001	102633.5	113485.12499999999	-1.3688057092302257	-0.12730637402346223	0.7193037173841939
MA0040.1	Foxq1	92622.525	107857.0	121274.4	-1.6415007672917283	-0.3205441583887969	0.4826516919852875
MA0047.3	FOXA2	106497.675	123992.0	138525.775	-0.6341520293649843	0.19414406694489897	1.366595730951396
MA0003.2	TFAP2A	142031.07499999998	162513.5	183760.05	0.0970438220265671	1.1770403222845505	3.4416588833398056
MA0605.2	ATF3	100620.625	116145.5	133442.59999999998	0.310282205233068	1.6950938490768592	4.220823014803313
MA0893.2	GSX2	62746.2	75745.0	85212.34999999999	-1.2313062984245848	0.08510653153569221	0.8681408055961585
MA0868.2	SOX8	87962.3	104077.0	116558.525	-0.646270179985702	-0.2051697936851946	1.4132557762076154
MA0259.1	ARNT::HIF1A	129729.75	149768.5	171624.375	1.2721404510282117	3.4137428528632907	6.917737922845206
MA1608.1	Isl1	88207.59999999999	102875.0	117827.0	-2.8592553927247355	-0.9456873181249164	0.1450675751307978
MA0113.3	NR3C1	194945.025	221430.5	246670.225	-0.2904706379382497	0.510126935626402	2.1499565352753973
MA0815.1	TFAP2C(var.3)	110325.875	127759.5	146185.97499999998	-3.1379581293026924	-1.071743639279787	-0.10996343762436758
MA0056.2	MZF1	154594.35	177204.5	200225.87499999997	-2.508880154444106	-0.7232431329389584	0.7943022146512705
MA0495.3	MAFF	185768.925	209967.5	234400.34999999998	-0.56660162692347	1.1172523403121994	3.1330199147850424
MA0906.1	HOXC12	117485.92499999999	134057.0	152397.75	-1.728420925154066	-0.39176566781156014	0.2849188523445469
MA0728.1	Nr2f6(var.2)	131435.175	152672.0	168176.575	-0.9229905015192095	-0.26816520427891166	1.6175176304492986
MA1555.1	RXRB(var.2)	153592.45	176189.5	196860.5	-1.9061688728941757	-0.3868481964149417	0.4296141038499364
MA0468.1	DUX4	82168.55	97627.5	108731.84999999998	-1.3958790707571622	0.15429939536546625	0.9159666910263623
MA0104.2	Mycn	138294.1	160092.0	175509.125	-0.8647701453496355	0.07471189469888494	1.1081737356924828
MA0911.1	Hoxa11	113693.29999999999	131047.0	148771.45	-2.272546135511423	-0.7470301055826688	0.17453647321363086
MA1104.2	GATA6	131170.3	153100.0	169128.375	-0.6262004691389252	0.11851810433672809	1.327992023358318
MA0107.1	RELA	97732.27500000001	114882.0	129258.575	-0.6217078379287813	0.21013818029582976	1.465102483695717
MA0116.1	Znf423	139140.175	160287.5	181316.72499999998	-3.684974061279451	-1.384366144912042	0.014164654637925206
MA0759.1	ELK3	67637.55	79748.0	93530.42499999999	57.38826875180152	67.86443673315496	78.31063498714296
MA0749.1	ZBED1	140118.0	164837.5	180275.925	-0.9952347001639483	-0.010569728448270352	0.9982351944826235
MA0484.1	HNF4G	150997.85	171944.5	191558.8	-1.6850818616117573	-0.32748810322685173	0.4727223308797307
MA1535.1	NR2C1	78844.09999999999	92512.0	105016.40000000001	-1.9078340671787757	-0.3962777988092807	0.5299660774722871
MA0671.1	NFIX	66892.025	80427.5	89726.95000000001	-0.9703641652348546	0.007748491666088791	1.0824984315958497
MA1140.2	JUNB(var.2)	114970.825	131709.5	149637.65	1.2997306473472379	3.3194493066528747	6.472824393674976
MA1520.1	MAF	147887.92500000002	170817.0	193294.35	0.03936116671947341	1.2472921956561194	3.554401503145742
MA0138.2	REST	273499.1	311577.0	335905.35	-1.1715924631731398	-0.10144312509521539	0.7419795231164072
MA0798.1	RFX3	155826.675	178320.0	202361.7	-5.143066589667192	-2.3069874643560966	-0.5515531845724407
MA0527.1	ZBTB33	221121.3	253081.5	273768.875	-1.2595680822852136	-0.11287469181403492	0.7169009988028968
MA1479.1	DMRTC2	118132.7	136331.0	152487.975	-1.6893545288798848	-0.3114582892368793	0.44446262388830826
MA0098.1	ETS1	10622.824999999999	13844.0	17463.675	19.37781953468035	24.84676951212712	31.363598407978955
MA0525.1	TP63	253963.94999999998	285348.0	314526.625	-0.35007459121449064	0.5654999605123656	2.1593773889716172
MA1593.1	ZNF317	117192.2	135988.5	150285.82499999998	-1.3366438237939913	-0.12320976502060813	0.6289458523219369
MA0829.2	SREBF1(var.2)	184174.65000000002	209317.0	228428.25	-1.4579046693992725	-0.20025461778646134	0.5754450718704232
MA0505.1	Nr5a2	143653.375	163516.0	182506.57499999998	-4.0412012502945345	-1.6153674430326894	-0.30587501425700736
MA0665.1	MSC	97589.5	112557.0	127953.34999999999	-2.766697530758652	-0.7867785446241864	-0.006312860888808288
MA0696.1	ZIC1	171263.625	195251.0	215095.925	-1.5452105371187346	-0.24110171333430122	0.40997742754251787
MA1645.1	NKX2-2	116090.85	135035.5	152542.325	-2.8710688425418702	-0.8394888283198904	-0.06836385868363593
MA0773.1	MEF2D	109067.725	127185.5	141716.375	-0.6487715719289622	-0.2901238602736922	1.7374313661056986
MA0161.1	NFIC	29309.0	36846.0	42178.3	-1.519173604097851	-0.16227814417051295	0.4925845858417872
MA1505.1	HOXC8	63142.15	75920.5	85924.875	-0.8453006546132673	0.09602695013848236	1.1947974403590167
MA0154.3	EBF1	145038.225	165602.5	188834.5	-2.7172326221660414	-0.8330714294846118	0.49122057740533
MA1565.1	TBX18	137564.5	156903.5	178070.05	-2.264593286714771	0.650419377257324	0.9788853477823445
MA0112.3	ESR1	170037.17500000002	196405.0	213099.475	-0.9138313871392254	-0.0029890093505228815	1.0668427551286386
MA0060.1	NFYA	172457.925	199356.0	216498.925	-0.9565649567566173	-0.010437612270961263	1.0941072753422576
MA0842.2	NRL	134587.1	153577.0	173435.65	0.13684226087057752	1.227565017221487	3.359593720414245
MA0779.1	PAX1	206898.975	232791.5	260971.97499999998	0.8092757945225894	2.609534775956357	5.715690439870095
MA0062.2	Gabpa	57929.700000000004	69223.5	81034.35	72.35127130790363	81.6825604822578	91.55892011325535
MA0894.1	HESX1	69331.975	81636.5	92487.0	-1.7488971894688408	-0.36466787870766665	0.4599556780859709
MA0466.2	CEBPB	91282.75	106556.5	121886.15	1.617528125512305	3.9784937306863526	7.529350837972741
MA0875.1	BARX1	55863.2	66694.0	77589.89999999998	-2.5572908449461167	-0.7328518271572828	0.22777936041390695
MA0887.1	EVX1	84417.8	99475.0	110524.0	-1.6501198222913145	-0.2221863947625313	0.5435839832168736
MA1607.1	Foxl2	136076.0	155412.5	174572.4	0.007845733571331559	0.6863410370473423	2.388484168571937
MA0627.1	Pou2f3	146405.40000000002	168394.0	185014.6	-0.6569175444368494	0.16481945489150887	1.423124692371585
MA1504.1	HOXC4	54744.85	66426.5	74465.125	-1.2277263148087647	0.05688831498698286	0.8840414161277113
MA0848.1	FOXO4	44010.3	53973.5	60902.72499999999	-1.2037718584444135	0.08640344236883943	0.8488097580970413
MA0693.1	Vdr	185091.84999999998	211474.0	234072.55	-1.8050188595074328	-0.3582319666211359	0.3594694476823089
MA0849.1	FOXO6	38849.875	47594.0	54560.575	-1.0625574288346664	0.0668491883857203	0.9162480501993068
MA0137.3	STAT1	82211.95	97903.5	108078.2	-0.9232829840443402	-0.017328095523249407	1.0141129632632397
MA1139.1	FOSL2::JUNB(var.2)	126359.975	145523.5	165634.7	0.6543872994059821	2.3778919787382113	5.049189744416681
MA1600.1	ZNF684	275850.975	307804.5	338267.52499999997	-2.1028036096183698	-0.5094313543900784	0.4606770077315141
MA0831.1	TFE3	119822.875	138312.5	156986.325	-0.5922502122868899	0.607608392501322	2.410700590281278
MA0801.1	MGA	69821.875	81320.5	95128.825	-3.4753182661027826	-1.3553584667177407	-0.10238492915054567
MA0018.1	CREB1	156854.625	177553.5	200512.47499999998	-0.30499220166493046	0.8203264949481315	2.598727380199913
MA0831.2	TFE3	79354.27500000001	92231.0	106401.65	-0.08006482693746589	1.229516123837312	3.2497806742649655
MA0496.1	MAFK	153837.0	175071.0	193812.475	-0.5151453276320014	0.34211499866210415	1.7443136754956554
MA0763.1	ETV3	71892.5	85982.0	100050.9	39.80111192328754	47.77394788006364	56.15534186142204
MA0139.1	CTCF	272353.075	304381.0	331765.875	-1.635787659349989	-0.24630952293504815	0.5242161997744326
MA1493.1	HES6	165025.225	188842.0	208848.125	-0.5352970492413325	0.2622450498585283	1.5151262103436254
MA1100.1	ASCL1	127278.55	148263.0	166799.525	-2.9128746817107967	-0.9038312242600893	0.09825176090452237
MA0093.1	USF1	71864.45	85521.0	95375.25	-0.8461818331840834	0.06966561064029135	1.1680225950593945
MA0081.2	SPIB	52435.325	62758.5	75421.09999999998	151.2506671045777	162.11815052886396	173.30615887730696
MA0905.1	HOXC10	83757.5	97023.0	111254.0	-2.7569057954425524	-0.9371943093592926	0.12966393614254537
MA0839.1	CREB3L1	194388.375	219332.5	248404.9	0.7365606866597222	2.6905167677653288	5.588891689562295
MA0003.4	TFAP2A	151848.52500000002	176913.0	193566.69999999998	-0.9611215408244571	-0.005816458931822649	0.9120956176782525
MA0735.1	GLIS1	142368.15	163138.0	181197.7	-1.4708384841286126	-0.22170786686864966	0.6311207171883833
MA0631.1	Six3	229211.775	260918.0	285206.29999999993	-1.809019213303699	-0.3097443908353409	0.49154140764682674
MA0143.3	Sox2	39082.925	47702.0	54323.25	-1.3878388085651343	-0.1543520348875842	0.7776964078182
MA0140.2	GATA1::TAL1	191373.825	221071.5	236803.95	-0.9763095348415519	0.002650768483926674	1.043555333418817
MA1470.1	BACH2(var.2)	194764.67500000002	219768.0	248656.17500000002	1.450712237707155	3.805541291142616	7.038078628717094
MA0769.2	TCF7	82254.02500000001	95669.5	106096.97499999999	-1.484241578293349	-0.26629329813623104	0.5312042879417674
MA1636.1	CEBPG(var.2)	186724.5	212684.0	236022.99999999997	-0.3686361071450637	0.583674245390717	2.141535264435883
MA1559.1	SNAI3	92314.45	107132.5	122635.09999999999	-9.67359005699715	-5.625208435997602	-2.5883426576838113
MA0625.1	NFATC3	114126.35	132740.0	151159.15	-4.203605083578064	-1.678117404181727	-0.2916875527089446
MA0690.1	TBX21	107128.65	123931.0	141252.57499999998	-3.552870992331836	-1.305131350914588	0.4669520581859059
MA1542.1	OSR1	101118.425	116541.0	132714.9	-0.4237159734275365	0.6446214463281595	2.3653857100451474
MA1512.1	KLF11	146752.22499999998	168375.0	185267.97499999998	-0.5882766337611945	0.2541291321571286	1.7080389847302877
MA1473.1	CDX4	93752.025	110363.0	124379.79999999999	-1.5937322988483162	-0.2618783227302837	0.5843891452312656
MA1643.1	NFIB	242107.75	273406.5	298900.44999999995	-0.6064584864533824	0.16690242313965914	1.3883302762147012
MA0095.1	YY1	28045.15	34796.0	41554.95	-5.938560929174442	-2.97722326799459	-1.0160176742707876
MA0162.1	Egr1	162029.02500000002	184317.5	206652.225	-0.5303184622592194	0.6825511131325813	2.334569074416135
MA1523.1	MSANTD3	99385.4	117832.0	128639.40000000001	-0.9517243200439829	0.022674544062032752	0.9655068616794552
MA0852.2	FOXK1	149722.025	172833.0	190416.025	-1.5591989570886875	0.19888147666151312	0.824307267963385
MA1468.1	ATOH7	97072.15	112559.0	126861.79999999999	-0.6854222860539099	0.4653932458609077	1.937033596662609
