id	motif	correlation	p-val
MA0738.1	HIC2	-0.0336562267541879	0.5592395929444548
MA0028.1	ELK1	-0.02699066865444117	0.6431657877216982
MA1464.1	ARNT2	-0.00026207889663055545	0.0029155445695509905
MA0488.1	JUN	-0.07214933892153283	0.660742301505925
MA0744.2	SCRT2	-0.009841537564992583	0.1579740600340907
MA1604.1	Ebf2	0.0004139079451563251	0.0039896285461273415
MA0823.1	HEY1	0.0019264379069209214	0.02203425954178382
MA0600.2	RFX2	0.006118836709298415	0.043504603184410545
MA0105.4	NFKB1	0.024487784004305034	0.20657690101165696
MA0105.2	NFKB1	0.02165282037062598	0.18564743281559845
MA0826.1	OLIG1	-0.06230928925797475	0.8166048985501861
MA1101.1	BACH2	-0.050423079457134694	0.9139015221537777
MA0463.1	Bcl6	-0.022206698097288893	0.22171274358696885
MA0620.2	MITF	0.017636266030837053	0.1447379446390536
MA0522.3	TCF3	-0.00590538179874417	0.08838155773467075
MA1656.1	ZNF449	-0.023574595779180328	0.2531389269616075
MA0837.1	CEBPE	-0.010723487675189875	0.10133480561227265
MA0786.1	POU3F1	0.04759381752461243	0.5679064773126217
MA0657.1	KLF13	-0.05840055093355524	0.6249301163818534
MA1514.1	KLF17	0.012247332391329566	0.07801739922072341
MA0106.3	TP53	-0.056176322026643556	0.6222221806780943
MA0714.1	PITX3	0.03417113208770797	0.35901318742225297
MA0103.2	ZEB1	-0.055662726114503104	1.2503760813408402
MA0809.2	TEAD4	0.03224368873238759	0.1965909493755427
MA0713.1	PHOX2A	0.027050824642181892	0.2482872681621051
MA0785.1	POU2F1	0.04123706147074619	0.45224169158665173
MA0125.1	Nobox	0.07223787724971625	0.9532480655010709
MA0475.1	FLI1	0.0054834096953270866	0.0733185200308766
MA1475.1	CREB3L4(var.2)	0.05299149715900467	0.7165583164458775
MA0124.2	Nkx3-1	0.044959691166877334	0.8882715253719117
MA0038.1	Gfi1	-0.039639399647713174	0.8712847460045339
MA0592.1	ESRRA	-0.01999261289089966	0.282352056694736
MA1114.1	PBX3	-0.017975917948409918	0.22849292262796184
MA0879.1	Dlx1	0.042496375083924794	0.5202565165106786
MA0884.1	DUXA	-0.007359439037739956	0.06682660565313492
MA0903.1	HOXB3	0.030946809530257805	0.43438757568632924
MA0080.3	Spi1	0.01101933537423639	0.1315212514405681
MA0857.1	Rarb	0.0155962676070634	0.2111289966305774
MA1588.1	ZNF136	0.3241248385757132	2.3036059942430795
MA0635.1	BARHL2	0.023960556507110993	0.4189219215711133
MA1536.1	NR2C2(var.2)	0.0014526743888854826	0.026123905230676512
MA0516.1	SP2	-0.016196962092071495	0.15932756621689073
MA0159.1	RARA::RXRA	-0.03248925542645098	0.3883993919963433
MA0719.1	RHOXF1	0.03541812324524001	0.5045027080272453
MA0632.1	Tcfl5	0.012210974276065562	0.3036299093826876
MA0474.2	ERG	0.013288318157196367	0.16834008873491044
MA0523.1	TCF7L2	-0.03441515377163765	0.5661556646124357
MA0065.2	Pparg::Rxra	-0.041735666900873804	0.7363815292011353
MA0115.1	NR1H2::RXRA	-0.006953042827546727	0.09760466126402993
MA0688.1	TBX2	-0.02842685580253615	0.5398487215931069
MA0592.3	ESRRA	-0.0001222943849865018	0.0014269178821093354
MA0504.1	NR2C2	-0.07435463961120754	1.4067588431260274
MA0914.1	ISL2	0.0008782111406324109	0.012554162819645885
MA0083.1	SRF	-0.03018306124722558	0.17845834710914546
MA0140.1	Tal1::Gata1	-0.011222676813602814	0.12264225708146781
MA1485.1	FERD3L	-0.034122104763985216	0.4911055604794301
MA0644.1	ESX1	0.028092412233353483	0.3603981744280407
MA1571.1	TGIF2LX	-0.058589767910539096	0.8893219265302007
MA0081.1	SPIB	-0.009898601889610855	0.1972636303047611
MA0701.2	LHX9	0.009901142075657957	0.08286823830494128
MA1623.1	Stat2	-0.03593569922447128	1.356358456985229
MA0154.1	EBF1	-0.020349288506433097	0.24785584248372755
MA0083.2	SRF	0.007422234877944837	0.036884638225043155
MA0804.1	TBX19	0.03407214558124538	0.46357933131003537
MA1606.1	Foxf1	0.006818754374980838	0.07218476080111029
MA0039.2	Klf4	0.01333493724092815	0.10491845647441773
MA1548.1	PLAGL2	0.011513100340962371	0.12966327386258886
MA0863.1	MTF1	-0.0598199950531139	0.7990962460284372
MA1581.1	ZBTB6	0.00245995061844577	0.027410781417766428
MA0497.1	MEF2C	0.05401128053664997	0.3910010895100157
MA0141.1	Esrrb	0.0011421189941465332	0.013603626427564186
MA0850.1	FOXP3	0.007841124773025674	0.10332815733710587
MA0753.2	ZNF740	0.0424728109838903	0.33545659737483774
MA0076.2	ELK4	0.010488016426563641	0.17181690894818666
MA0646.1	GCM1	-0.07367019474506332	1.4506127030297011
MA0893.1	GSX2	0.030701720833778597	0.4943853821331837
MA0667.1	MYF6	-0.00345569552481181	0.038514784884382626
MA0854.1	Alx1	0.022163501153699805	0.21066162641078615
MA0691.1	TFAP4	-0.06846599890477813	1.1266837654400326
MA1650.1	ZBTB14	0.040100983479991574	0.691423261570527
MA0057.1	MZF1(var.2)	0.1170860476493816	1.8232854864904313
MA0510.2	RFX5	0.007658814813941787	0.05357494995866961
MA0091.1	TAL1::TCF3	-0.022660319447517195	0.2583380609903112
MA0702.2	LMX1A	0.03355830905959007	0.29802727146177266
MA0594.1	Hoxa9	0.07369670138880648	0.7553179770887901
MA0463.2	BCL6	-0.05267505971342332	0.7552774860562133
MA0039.4	KLF4	-0.0004346201457085559	0.0030636401283189243
MA0896.1	Hmx1	0.003053599456325889	0.022878258025371013
MA0062.1	GABPA	-0.0220703477412463	0.3420092622020088
MA0633.1	Twist2	-0.010124984160065745	0.10806646489053669
MA0088.2	ZNF143	0.3896773482952187	3.9853455642272855
MA1155.1	ZSCAN4	-0.088887790939771	1.282564127514946
MA0675.1	NKX6-2	0.06052874124050284	0.9648274239080213
MA0137.1	STAT1	0.002047526843845878	0.0504666261390852
MA0723.1	VAX2	-0.007628099918364933	0.08058086923777201
MA0841.1	NFE2	-0.028084942142479224	0.27112760324418606
MA1149.1	RARA::RXRG	0.04380441150069265	0.5907771686356733
MA1646.1	OSR2	0.01013029849529236	0.17247830588351862
MA0502.2	NFYB	-0.0443065074533217	0.7525813395463764
MA0528.1	ZNF263	0.06564737841114401	0.6827398222457156
MA1154.1	ZNF282	0.3801230267882178	3.7882850183086596
MA0739.1	Hic1	-0.05398131465911939	0.8580772344519828
MA0124.1	NKX3-1	0.057821891427040355	0.6803625268826631
MA0838.1	CEBPG	0.015011623199098052	0.11599076895793618
MA0466.1	CEBPB	-0.0014997266530990914	0.009411913020355218
MA0672.1	NKX2-3	0.03880973398685356	0.9122440189537081
MA0686.1	SPDEF	-0.056062943810015246	0.6435421623224971
MA0746.2	SP3	-0.04225586777552934	0.4143990257642931
MA1638.1	HAND2	-0.06585624313354446	1.4110874271114315
MA0598.2	EHF	0.008052460152655967	0.08737800324927932
MA0156.2	FEV	0.007665820837020495	0.08305392794536812
MA0897.1	Hmx2	-0.006433681620285414	0.04447743618773541
MA0472.2	EGR2	-0.025416184887291082	0.43148448501959946
MA0147.2	Myc	0.031756598988548164	0.5444354998272105
MA0612.2	EMX1	0.013360925853252418	0.11864137534503277
MA0099.2	FOS::JUN	-0.030356675386427875	0.7013232252155662
MA1147.1	NR4A2::RXRA	0.025052693853154503	0.32165512146670067
MA1589.1	ZNF140	-0.03477155780722469	0.3316773603776265
MA0769.1	Tcf7	-0.05234718192741305	0.76052872175777
MA0629.1	Rhox11	0.055921872049569284	0.6237040448212298
MA0827.1	OLIG3	-0.03866693285107495	0.47702134851579614
MA0080.2	SPI1	0.026250975340604974	0.38444367899613996
MA1496.1	HOXA4	-0.04783161252737102	0.6466849892696711
MA0018.2	CREB1	-0.022321951299906138	0.3549313620698921
MA1500.1	HOXB6	0.028557120203971963	0.4193937389792283
