Merged motif (Total sequences: 12124)	5% stats	Median stats	95% stats	5% p-val	Median p-val	95% p-val	All mutation	Pos mutation	Neg mutation	Median score difference	Mean score difference
ZSCAN29$MA1602.1	1223518.6	1325031.5	1404123.8	-1.98	-0.48	0.33	2329	1144	1185	-0.016	-0.015
Dmbx1$MA0883.1	1931329.0	2088183.0	2176555.4	-1.11	-0.02	0.75	2891	1415	1476	-0.037	-0.014
NR3C1$MA0113.2	1369088.7	1479065.5	1570671.1	-0.24	0.46	2.06	2459	1267	1192	0.071	0.025
SOX12$MA1561.1	1137049.2	1230155.5	1313329.3	-1.58	-0.3	0.42	2236	1098	1138	-0.028	-0.033
ZKSCAN5$MA1652.1	1084205.7	1174834.0	1263037.7	0.55	2.57	5.64	2251	1164	1087	0.043	0.137
znf143$MA0088.1	2140881.7	2288740.5	2438597.2	0.11	1.22	3.17	3086	1606	1480	0.137	0.047
THAP11$MA1573.1	2000374.7	2137419.0	2266145.7	-2.69	-0.7	-0.03	2964	1432	1532	-0.016	-0.058
Foxq1$MA0040.1	859467.2	946107.0	999515.0	0.01	0.09	1.43	1951	1032	919	0.105	-0.05
Mecom$MA0029.1	1131509.7	1234786.0	1294236.5	-1.12	0.03	0.94	2224	1117	1107	0.022	0.007
E2F3$MA0469.1	1733995.1	1859261.5	1969893.8	-0.48	0.59	2.26	2761	1391	1370	0.009	0.016
BCL6B$MA0731.1	910122.6	985995.0	1058832.6	-2.95	-0.94	0.12	2027	980	1047	-0.097	-0.1
GLIS2$MA0736.1	1765482.7	1885216.5	1995098.5	-2.41	-0.7	0.68	2785	1387	1398	-0.018	-0.057
Foxd3$MA0041.1	1031574.4	1117295.0	1205075.2	-2.71	-0.9	0.62	2155	1064	1091	-0.058	-0.072
GLI2$MA0734.1	1451574.2	1563231.0	1652114.9	-1.72	0.29	0.62	2519	1265	1254	0.016	-0.011
CREB1$MA0018.1	1194885.3	1282940.5	1385597.0	0.73	2.55	5.39	2350	1241	1109	0.148	0.109
SOX10$MA0442.1	282147.0	314736.5	349753.4	-0.11	1.08	3.11	1156	603	553	0.036	0.067
Gata1$MA0035.1	461824.4	510042.0	551178.0	-2.37	-0.65	0.38	1455	714	741	-0.035	-0.027
NKX6-3$MA1530.1	680898.9	748097.5	801735.4	-1.44	0.2	0.86	1741	887	854	0.054	-0.022
Smad4$MA1153.1	557608.6	614110.0	656455.5	-1.25	-0.14	0.52	1575	763	812	-0.075	-0.027
GABPA$MA0062.1	623610.5	679869.0	739085.4	0.95	3.03	5.86	1730	953	777	0.261	0.174
PPARG$MA0066.1	2123119.7	2271958.0	2397921.0	-1.98	-0.42	0.4	3042	1502	1540	-0.04	-0.052
Pou5f1::Sox2$MA0142.1	1566539.5	1671530.5	1784415.7	-2.58	-0.79	0.33	2627	1289	1338	-0.034	-0.032
NRF1$MA0506.1	1478341.0	1580350.5	1690638.4	-3.77	-1.59	0.28	2580	1254	1326	-0.045	-0.106
RBPJ$MA1116.1	664188.6	727935.5	791794.0	-0.6	1.11	2.97	1749	890	859	0.016	0.13
KLF17$MA1514.1	1937394.0	2074905.5	2170426.0	-0.6	0.19	1.54	2895	1457	1438	0.025	0.025
ZNF384$MA1125.1	912826.7	988163.5	1069712.1	-3.99	-1.64	1.06	2048	1008	1040	-0.039	-0.102
ZNF449$MA1656.1	1376384.0	1490483.5	1570907.2	-0.74	0.15	1.31	2452	1253	1199	0.023	-0.002
TCF7$MA0769.2	736417.1	800138.5	867141.6	-0.75	1.56	3.69	1844	940	904	0.026	0.11
TP73$MA0861.1	2062168.2	2196959.0	2321207.7	0.05	0.8	2.58	3009	1567	1442	0.026	0.021
FOXC1$MA0032.1	714019.4	786654.5	830785.0	-0.91	-0.07	1.21	1778	887	891	-0.022	-0.002
TAL1::TCF3$MA0091.1	1088912.7	1187591.5	1250848.9	-0.7	0.1	1.23	2186	1097	1089	0.007	0.03
MZF1$MA0056.1	257874.7	289595.0	322369.0	0.45	2.13	4.81	1129	605	524	0.222	0.112
IKZF1$MA1508.1	697188.3	760976.5	824613.6	1.16	3.22	6.21	1831	999	832	0.154	0.139
EBF1$MA0154.2	849616.6	927059.0	994246.5	-1.78	-0.36	0.6	1945	970	975	-0.014	-0.01
HNF1B$MA0153.1	916439.0	992692.5	1071143.3	0.1	1.05	2.98	2037	1077	960	0.133	0.053
ZBED1$MA0749.1	1279280.7	1384445.5	1469537.3	0.0	0.27	1.55	2370	1226	1144	0.025	-0.026
NFIC$MA0161.2	886640.1	959683.5	1026779.9	-1.88	-0.43	0.35	1982	971	1011	-0.013	-0.013
ZNF16$MA1654.1	2810682.0	2982053.0	3112325.8	-1.63	-0.25	0.53	3473	1724	1749	-0.024	-0.012
MZF1(var.2)$MA0057.1	778688.0	848451.5	923198.4	2.36	5.21	9.21	1961	1105	856	0.245	0.162
Stat3$MA0144.1	667140.6	729942.5	790467.3	-0.75	0.95	2.84	1747	883	864	0.021	0.097
RREB1$MA0073.1	2138519.4	2297728.5	2388704.1	-1.02	0.04	0.9	3035	1520	1515	0.002	-0.022
RHOXF1$MA0719.1	594508.8	657592.5	702413.2	-0.67	0.13	1.14	1629	819	810	0.003	0.002
GRHL2$MA1105.2	1048154.4	1139391.0	1216335.5	-1.66	-0.33	0.45	2154	1047	1107	-0.032	-0.017
FOXI1$MA0042.1	1065071.6	1164711.5	1223914.0	-0.97	-0.03	1.07	2160	1065	1095	-0.027	0.028
YY1$MA0095.1	326087.4	364688.5	392921.4	-0.53	0.2	1.49	1217	620	597	0.079	0.032
Rarg(var.2)$MA0860.1	1484875.4	1596060.0	1697099.6	-0.16	0.55	2.22	2558	1313	1245	0.007	0.055
ZNF410$MA0752.1	1669157.3	1800398.5	1888305.5	-0.84	-0.06	1.16	2688	1340	1348	-0.007	0.003
ZFP42$MA1651.1	2363787.1	2520169.5	2650665.6	-0.46	0.29	1.75	3196	1633	1563	0.015	0.008
MSANTD3$MA1523.1	818816.1	894651.0	959747.4	-2.3	-0.64	-0.01	1922	921	1001	-0.047	-0.048
Hnf4a$MA0114.3	1521041.2	1633608.5	1727099.4	-2.11	-0.51	0.52	2586	1282	1304	-0.006	-0.043
PAX5$MA0014.3	1227550.8	1319434.5	1418649.2	-5.22	-2.43	-0.76	2380	1132	1248	-0.058	-0.103
Sox2$MA0143.3	322779.8	359668.0	398693.9	1.42	3.84	7.15	1280	698	582	0.246	0.278
IRF3$MA1418.1	1935914.3	2057695.0	2192699.8	0.2	1.42	3.63	2934	1535	1399	0.077	0.088
Plagl1$MA1615.1	1141494.2	1237633.5	1329104.0	-6.09	-3.01	-0.89	2318	1111	1207	-0.065	-0.138
